solution_id,method,f1_total_cost_USD,f2_one_minus_recall,f3_latency_seconds,f4_traffic_disruption_hours,f5_carbon_emissions_kgCO2e_year,f6_system_reliability_inverse_MTBF,g1,g2,g3,g4,g5,detection_recall,system_MTBF_hours,is_feasible,time_seconds,sensor,algorithm,weight_id
253,WeightedSumNSGA2Baseline,409326.01880877744,0.16299999999999992,310.0,10.0,54.7938,0.00025,-190.0,-0.2370000000000001,-9590673.981191222,-299945.2062,-2500.0,0.8370000000000001,4000.0,True,3.8350958824157715,Vehicle_Smartphone_System,DL_AttentionUNet_Crack,2
254,WeightedSumNSGA2Baseline,443867.92452830187,0.20799999999999996,310.0,10.0,54.7938,0.00025,-190.0,-0.19200000000000006,-9556132.075471697,-299945.2062,-2500.0,0.792,4000.0,True,3.8350958824157715,Vehicle_Smartphone_System,DL_SAM_Detectron2,2
255,WeightedSumNSGA2Baseline,471902.65486725664,0.05399999999999994,310.0,10.0,54.7938,0.00025,-190.0,-0.3460000000000001,-9528097.345132744,-299945.2062,-2500.0,0.9460000000000001,4000.0,True,3.8350958824157715,Vehicle_Smartphone_System,DL_RetinaNet_Focal,2
256,WeightedSumNSGA2Baseline,463306.45161290327,0.18999999999999995,310.0,10.0,54.7938,0.00025,-190.0,-0.21000000000000008,-9536693.548387097,-299945.2062,-2500.0,0.81,4000.0,True,3.8350958824157715,Vehicle_Smartphone_System,DL_YOLOv5s_Optimized,2
257,WeightedSumNSGA2Baseline,460546.875,0.08699999999999997,310.0,10.0,54.7938,0.00025,-190.0,-0.31300000000000006,-9539453.125,-299945.2062,-2500.0,0.913,4000.0,True,3.8350958824157715,Vehicle_Smartphone_System,DL_EfficientNet_B0,2
258,WeightedSumNSGA2Baseline,410667.7524429967,0.16299999999999992,310.0,10.0,54.7938,0.00025,-190.0,-0.2370000000000001,-9589332.247557003,-299945.2062,-2500.0,0.8370000000000001,4000.0,True,3.8350958824157715,Vehicle_Smartphone_System,DL_AttentionUNet_Crack,2
259,WeightedSumNSGA2Baseline,568805.3097345133,0.2849999999999999,310.0,10.0,54.7938,0.00025,-190.0,-0.1150000000000001,-9431194.690265486,-299945.2062,-2500.0,0.7150000000000001,4000.0,True,3.8350958824157715,Vehicle_Smartphone_System,Traditional_Otsu_Enhanced,2
260,WeightedSumNSGA2Baseline,440963.8554216868,0.18999999999999995,310.0,10.0,54.7938,0.00025,-190.0,-0.21000000000000008,-9559036.144578313,-299945.2062,-2500.0,0.81,4000.0,True,3.8350958824157715,Vehicle_Smartphone_System,DL_YOLOv5s_Optimized,2
261,WeightedSumNSGA2Baseline,410551.94805194804,0.010000000000000009,310.0,10.0,54.7938,0.00025,-190.0,-0.39,-9589448.051948052,-299945.2062,-2500.0,0.99,4000.0,True,3.8350958824157715,Vehicle_Smartphone_System,DL_AttentionUNet_Crack,2
262,WeightedSumNSGA2Baseline,410667.7524429967,0.20799999999999996,310.0,10.0,54.7938,0.00025,-190.0,-0.19200000000000006,-9589332.247557003,-299945.2062,-2500.0,0.792,4000.0,True,3.8350958824157715,Vehicle_Smartphone_System,ML_RandomForest_Fast,2
263,WeightedSumNSGA2Baseline,409651.89873417723,0.244,310.0,10.0,54.7938,0.00025,-190.0,-0.15600000000000003,-9590348.101265823,-299945.2062,-2500.0,0.756,4000.0,True,3.8350958824157715,Vehicle_Smartphone_System,DL_MaskRCNN_ResNet50,2
264,WeightedSumNSGA2Baseline,549734.0425531915,0.20799999999999996,310.0,10.0,54.7938,0.00025,-190.0,-0.19200000000000006,-9450265.957446808,-299945.2062,-2500.0,0.792,4000.0,True,3.8350958824157715,Vehicle_Smartphone_System,ML_RandomForest_Fast,2
265,WeightedSumNSGA2Baseline,406465.51724137925,0.03199999999999992,310.0,10.0,54.7938,0.00025,-190.0,-0.3680000000000001,-9593534.48275862,-299945.2062,-2500.0,0.9680000000000001,4000.0,True,3.8350958824157715,Vehicle_Smartphone_System,ML_RandomForest_Fast,2
266,WeightedSumNSGA2Baseline,463879.87012987013,0.127,310.0,10.0,54.7938,0.00025,-190.0,-0.273,-9536120.12987013,-299945.2062,-2500.0,0.873,4000.0,True,3.8350958824157715,Vehicle_Smartphone_System,DL_YOLOv8_SOTA,2
267,WeightedSumNSGA2Baseline,452769.88636363635,0.20799999999999996,310.0,10.0,54.7938,0.00025,-190.0,-0.19200000000000006,-9547230.113636363,-299945.2062,-2500.0,0.792,4000.0,True,3.8350958824157715,Vehicle_Smartphone_System,ML_RandomForest_Fast,2
268,WeightedSumNSGA2Baseline,665707.9646017699,0.16299999999999992,310.0,10.0,54.7938,0.00025,-190.0,-0.2370000000000001,-9334292.03539823,-299945.2062,-2500.0,0.8370000000000001,4000.0,True,3.8350958824157715,Vehicle_Smartphone_System,Hybrid_CNN_SVM,2
269,WeightedSumNSGA2Baseline,459230.76923076925,0.235,310.0,10.0,54.7938,0.00025,-190.0,-0.16500000000000004,-9540769.23076923,-299945.2062,-2500.0,0.765,4000.0,True,3.8350958824157715,Vehicle_Smartphone_System,DL_FasterRCNN_FPN,2
270,WeightedSumNSGA2Baseline,463306.45161290327,0.18999999999999995,310.0,10.0,54.7938,0.00025,-190.0,-0.21000000000000008,-9536693.548387097,-299945.2062,-2500.0,0.81,4000.0,True,3.8350958824157715,Vehicle_Smartphone_System,DL_YOLOv5s_Optimized,2
271,WeightedSumNSGA2Baseline,444303.79746835446,0.20799999999999996,310.0,10.0,54.7938,0.00025,-190.0,-0.19200000000000006,-9555696.202531645,-299945.2062,-2500.0,0.792,4000.0,True,3.8350958824157715,Vehicle_Smartphone_System,ML_RandomForest_Fast,2
272,WeightedSumNSGA2Baseline,405416.6666666666,0.235,310.0,10.0,54.7938,0.00025,-190.0,-0.16500000000000004,-9594583.333333334,-299945.2062,-2500.0,0.765,4000.0,True,3.8350958824157715,Vehicle_Smartphone_System,DL_UNet_Standard,2
273,WeightedSumNSGA2Baseline,479952.0766773163,0.244,310.0,10.0,54.7938,0.00025,-190.0,-0.15600000000000003,-9520047.923322683,-299945.2062,-2500.0,0.756,4000.0,True,3.8350958824157715,Vehicle_Smartphone_System,DL_MaskRCNN_ResNet50,2
274,WeightedSumNSGA2Baseline,440178.5714285715,0.20799999999999996,310.0,10.0,54.7938,0.00025,-190.0,-0.19200000000000006,-9559821.42857143,-299945.2062,-2500.0,0.792,4000.0,True,3.8350958824157715,Vehicle_Smartphone_System,DL_SAM_Detectron2,2
275,WeightedSumNSGA2Baseline,463022.5080385852,0.22599999999999998,310.0,10.0,54.7938,0.00025,-190.0,-0.17400000000000004,-9536977.491961414,-299945.2062,-2500.0,0.774,4000.0,True,3.8350958824157715,Vehicle_Smartphone_System,DL_RetinaNet_Focal,2
276,WeightedSumNSGA2Baseline,811061.9469026548,0.03199999999999992,310.0,10.0,54.7938,0.00025,-190.0,-0.3680000000000001,-9188938.053097345,-299945.2062,-2500.0,0.9680000000000001,4000.0,True,3.8350958824157715,Vehicle_Smartphone_System,ML_RandomForest_Fast,2
277,WeightedSumNSGA2Baseline,468589.7435897436,0.20799999999999996,310.0,10.0,54.7938,0.00025,-190.0,-0.19200000000000006,-9531410.256410256,-299945.2062,-2500.0,0.792,4000.0,True,3.8350958824157715,Vehicle_Smartphone_System,ML_RandomForest_Fast,2
278,WeightedSumNSGA2Baseline,623863.6363636364,0.22599999999999998,310.0,10.0,54.7938,0.00025,-190.0,-0.17400000000000004,-9376136.363636363,-299945.2062,-2500.0,0.774,4000.0,True,3.8350958824157715,Vehicle_Smartphone_System,DL_RetinaNet_Focal,2
279,WeightedSumNSGA2Baseline,392003.1055900621,0.05399999999999994,310.0,10.0,54.7938,0.00025,-190.0,-0.3460000000000001,-9607996.894409938,-299945.2062,-2500.0,0.9460000000000001,4000.0,True,3.8350958824157715,Vehicle_Smartphone_System,DL_RetinaNet_Focal,2
280,WeightedSumNSGA2Baseline,793051.1811023622,0.235,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.16500000000000004,-9206948.818897638,-299926.9416,-4500.0,0.765,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_FasterRCNN_FPN,2
281,WeightedSumNSGA2Baseline,461904.7619047619,0.127,310.0,10.0,54.7938,0.00025,-190.0,-0.273,-9538095.238095239,-299945.2062,-2500.0,0.873,4000.0,True,3.8350958824157715,Vehicle_Smartphone_System,DL_YOLOv8_SOTA,2
282,WeightedSumNSGA2Baseline,405501.3927576601,0.20799999999999996,310.0,10.0,54.7938,0.00025,-190.0,-0.19200000000000006,-9594498.60724234,-299945.2062,-2500.0,0.792,4000.0,True,3.8350958824157715,Vehicle_Smartphone_System,ML_RandomForest_Fast,2
283,WeightedSumNSGA2Baseline,515384.6153846154,0.16299999999999992,310.0,10.0,54.7938,0.00025,-190.0,-0.2370000000000001,-9484615.384615384,-299945.2062,-2500.0,0.8370000000000001,4000.0,True,3.8350958824157715,Vehicle_Smartphone_System,DL_AttentionUNet_Crack,2
284,WeightedSumNSGA2Baseline,464169.38110749185,0.20799999999999996,310.0,10.0,54.7938,0.00025,-190.0,-0.19200000000000006,-9535830.618892508,-299945.2062,-2500.0,0.792,4000.0,True,3.8350958824157715,Vehicle_Smartphone_System,DL_SAM_Detectron2,2
285,WeightedSumNSGA2Baseline,478301.8867924529,0.253,310.0,10.0,54.7938,0.00025,-190.0,-0.14700000000000002,-9521698.113207547,-299945.2062,-2500.0,0.747,4000.0,True,3.8350958824157715,Vehicle_Smartphone_System,DL_EfficientNet_B0,2
286,WeightedSumNSGA2Baseline,443867.92452830187,0.20799999999999996,310.0,10.0,54.7938,0.00025,-190.0,-0.19200000000000006,-9556132.075471697,-299945.2062,-2500.0,0.792,4000.0,True,3.8350958824157715,Vehicle_Smartphone_System,DL_SAM_Detectron2,2
287,WeightedSumNSGA2Baseline,479285.71428571426,0.010000000000000009,310.0,10.0,54.7938,0.00025,-190.0,-0.39,-9520714.285714285,-299945.2062,-2500.0,0.99,4000.0,True,3.8350958824157715,Vehicle_Smartphone_System,DL_YOLOv8_SOTA,2
288,WeightedSumNSGA2Baseline,410551.94805194804,0.20799999999999996,310.0,10.0,54.7938,0.00025,-190.0,-0.19200000000000006,-9589448.051948052,-299945.2062,-2500.0,0.792,4000.0,True,3.8350958824157715,Vehicle_Smartphone_System,DL_SAM_Detectron2,2
289,WeightedSumNSGA2Baseline,478301.8867924529,0.22599999999999998,310.0,10.0,54.7938,0.00025,-190.0,-0.17400000000000004,-9521698.113207547,-299945.2062,-2500.0,0.774,4000.0,True,3.8350958824157715,Vehicle_Smartphone_System,DL_RetinaNet_Focal,2
290,WeightedSumNSGA2Baseline,461629.7468354431,0.244,310.0,10.0,54.7938,0.00025,-190.0,-0.15600000000000003,-9538370.253164558,-299945.2062,-2500.0,0.756,4000.0,True,3.8350958824157715,Vehicle_Smartphone_System,DL_MaskRCNN_ResNet50,2
291,WeightedSumNSGA2Baseline,617256.6371681415,0.235,310.0,10.0,54.7938,0.00025,-190.0,-0.16500000000000004,-9382743.362831859,-299945.2062,-2500.0,0.765,4000.0,True,3.8350958824157715,Vehicle_Smartphone_System,DL_FasterRCNN_FPN,2
292,WeightedSumNSGA2Baseline,461084.9056603774,0.253,310.0,10.0,54.7938,0.00025,-190.0,-0.14700000000000002,-9538915.094339622,-299945.2062,-2500.0,0.747,4000.0,True,3.8350958824157715,Vehicle_Smartphone_System,DL_EfficientNet_B0,2
293,WeightedSumNSGA2Baseline,478301.8867924529,0.22599999999999998,310.0,10.0,54.7938,0.00025,-190.0,-0.17400000000000004,-9521698.113207547,-299945.2062,-2500.0,0.774,4000.0,True,3.8350958824157715,Vehicle_Smartphone_System,DL_RetinaNet_Focal,2
294,WeightedSumNSGA2Baseline,568805.3097345133,0.2849999999999999,310.0,10.0,54.7938,0.00025,-190.0,-0.1150000000000001,-9431194.690265486,-299945.2062,-2500.0,0.7150000000000001,4000.0,True,3.8350958824157715,Vehicle_Smartphone_System,Traditional_Otsu_Enhanced,2
295,WeightedSumNSGA2Baseline,409218.75,0.16299999999999992,310.0,10.0,54.7938,0.00025,-190.0,-0.2370000000000001,-9590781.25,-299945.2062,-2500.0,0.8370000000000001,4000.0,True,3.8350958824157715,Vehicle_Smartphone_System,DL_AttentionUNet_Crack,2
296,WeightedSumNSGA2Baseline,587209.3023255814,0.20799999999999996,310.0,10.0,54.7938,0.00025,-190.0,-0.19200000000000006,-9412790.697674418,-299945.2062,-2500.0,0.792,4000.0,True,3.8350958824157715,Vehicle_Smartphone_System,DL_SAM_Detectron2,2
297,WeightedSumNSGA2Baseline,471902.65486725664,0.05399999999999994,310.0,10.0,54.7938,0.00025,-190.0,-0.3460000000000001,-9528097.345132744,-299945.2062,-2500.0,0.9460000000000001,4000.0,True,3.8350958824157715,Vehicle_Smartphone_System,DL_RetinaNet_Focal,2
298,WeightedSumNSGA2Baseline,409218.75,0.07599999999999996,310.0,10.0,54.7938,0.00025,-190.0,-0.32400000000000007,-9590781.25,-299945.2062,-2500.0,0.924,4000.0,True,3.8350958824157715,Vehicle_Smartphone_System,DL_MaskRCNN_ResNet50,2
299,WeightedSumNSGA2Baseline,409651.89873417723,0.08699999999999997,310.0,10.0,54.7938,0.00025,-190.0,-0.31300000000000006,-9590348.101265823,-299945.2062,-2500.0,0.913,4000.0,True,3.8350958824157715,Vehicle_Smartphone_System,DL_EfficientNet_B0,2
300,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
301,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
302,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
303,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
304,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
305,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
306,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
307,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
308,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
309,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
310,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
311,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
312,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
313,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
314,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
315,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
316,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
317,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
318,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
319,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
320,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
321,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
322,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
323,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
324,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
325,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
326,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
327,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
328,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
329,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
330,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
331,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
332,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
333,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
334,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
335,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
336,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
337,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
338,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
339,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
340,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
341,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
342,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
343,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
344,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
345,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
346,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
347,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
348,WeightedSumNSGA2Baseline,592541.2087912088,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9407458.79120879,-299926.9416,-4500.0,0.99,6000.0,True,3.8350958824157715,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,3
