solution_id,method,f1_total_cost_USD,f2_one_minus_recall,f3_latency_seconds,f4_traffic_disruption_hours,f5_carbon_emissions_kgCO2e_year,f6_system_reliability_inverse_MTBF,g1,g2,g3,g4,g5,detection_recall,system_MTBF_hours,is_feasible,time_seconds,sensor,algorithm
2503,RandomSearchUniformBaseline,10572972.972972972,0.010000000000000009,26060.0,10.0,657.5255999999999,3.3333333333333335e-05,25560.0,-0.39,572972.9729729723,-299342.4744,-28500.0,0.99,30000.0,False,0.023166894912719727,MMS_Riegl_VMX2HA,DL_YOLOv8_Nano
2504,RandomSearchUniformBaseline,10758260.869565217,0.20799999999999996,26060.0,10.0,657.5255999999999,3.3333333333333335e-05,25560.0,-0.19200000000000006,758260.8695652168,-299342.4744,-28500.0,0.792,30000.0,False,0.023166894912719727,MMS_Riegl_VMX2HA,ML_RandomForest_Fast
2505,RandomSearchUniformBaseline,4774805.194805195,0.06499999999999995,7560.0,10.0,292.23359999999997,5e-05,7060.0,-0.3350000000000001,-5225194.805194805,-299707.7664,-18500.0,0.935,20000.0,False,0.023166894912719727,MMS_Basic_Camera,DL_UNet_Standard
2506,RandomSearchUniformBaseline,7638450.704225352,0.235,19060.0,10.0,438.3504,3.846153846153846e-05,18560.0,-0.16500000000000004,-2361549.295774648,-299561.6496,-24500.0,0.765,26000.0,False,0.023166894912719727,MMS_Trimble_MX50,DL_FasterRCNN_FPN
2507,RandomSearchUniformBaseline,4505178.571428572,0.17199999999999993,7560.0,200.0,109.5876,0.00011111111111111112,7060.0,-0.2280000000000001,-5494821.428571428,-299890.4124,-7500.0,0.8280000000000001,9000.0,False,0.023166894912719727,UAV_ROCK_R3Pro,DL_YOLOv8_Nano
2508,RandomSearchUniformBaseline,910439.1891891892,0.15400000000000003,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.246,-9089560.81081081,-299926.9416,-4500.0,0.846,6000.0,True,0.023166894912719727,Vehicle_Accelerometer_Pro,DL_YOLOv7_Standard
2509,RandomSearchUniformBaseline,3842307.6923076925,0.235,50060.0,200.0,73.05839999999999,6.666666666666667e-05,49560.0,-0.16500000000000004,-6157692.307692308,-299926.9416,-13500.0,0.765,15000.0,False,0.023166894912719727,Handheld_Creaform_Go,DL_UNet_Standard
2510,RandomSearchUniformBaseline,3823553.9568345323,0.06499999999999995,5060.0,10.0,91.323,4e-05,4560.0,-0.3350000000000001,-6176446.043165468,-299908.677,-23500.0,0.935,24999.999999999996,False,0.023166894912719727,Camera_Basler_ace2Pro,DL_FasterRCNN_FPN
2511,RandomSearchUniformBaseline,496666.6666666666,0.06499999999999995,310.0,10.0,54.7938,0.00025,-190.0,-0.3350000000000001,-9503333.333333334,-299945.2062,-2500.0,0.935,4000.0,True,0.023166894912719727,Vehicle_Smartphone_System,DL_FasterRCNN_FPN
2512,RandomSearchUniformBaseline,830679.1907514451,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9169320.809248555,-299926.9416,-4500.0,0.99,6000.0,True,0.023166894912719727,Vehicle_Accelerometer_Pro,DL_YOLOv7_Standard
2513,RandomSearchUniformBaseline,377029.4117647059,0.3879999999999999,65.0,200.0,3.65292,2e-05,-435.0,-0.012000000000000122,-9622970.588235294,-299996.34708,-48500.0,0.6120000000000001,49999.99999999999,True,0.023166894912719727,FOS_Basic_FBG,Traditional_Canny_Optimized
2514,RandomSearchUniformBaseline,7009767.441860465,0.22599999999999998,10060.0,10.0,127.85220000000001,0.0001,9560.0,-0.17400000000000004,-2990232.5581395347,-299872.1478,-8500.0,0.774,10000.0,False,0.023166894912719727,UAV_Riegl_miniVUX3,DL_RetinaNet_Focal
2515,RandomSearchUniformBaseline,3075000.0,0.15400000000000003,50060.0,200.0,73.05839999999999,6.666666666666667e-05,49560.0,-0.246,-6925000.0,-299926.9416,-13500.0,0.846,15000.0,False,0.023166894912719727,Handheld_Creaform_Go,DL_YOLOv7_Standard
2516,RandomSearchUniformBaseline,348612.4567474049,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9651387.543252595,-299996.34708,-48500.0,0.99,49999.99999999999,True,0.023166894912719727,FOS_Basic_FBG,Hybrid_CNN_SVM
2517,RandomSearchUniformBaseline,3743112.6760563385,0.22599999999999998,5060.0,10.0,91.323,4e-05,4560.0,-0.17400000000000004,-6256887.3239436615,-299908.677,-23500.0,0.774,24999.999999999996,False,0.023166894912719727,Camera_Basler_ace2Pro,DL_RetinaNet_Focal
2518,RandomSearchUniformBaseline,541892.857142857,0.17199999999999993,65.0,200.0,3.65292,2e-05,-435.0,-0.2280000000000001,-9458107.142857144,-299996.34708,-48500.0,0.8280000000000001,49999.99999999999,True,0.023166894912719727,FOS_Basic_FBG,DL_YOLOv8_Nano
2519,RandomSearchUniformBaseline,5589773.755656108,0.22599999999999998,9060.0,10.0,116.89344,0.00010526315789473685,8560.0,-0.17400000000000004,-4410226.244343892,-299883.10656,-8000.0,0.774,9500.0,False,0.023166894912719727,UAV_YellowScan_Vx20,DL_RetinaNet_Focal
2520,RandomSearchUniformBaseline,5582833.8762214985,0.06499999999999995,9060.0,10.0,116.89344,0.00010526315789473685,8560.0,-0.3350000000000001,-4417166.1237785015,-299883.10656,-8000.0,0.935,9500.0,False,0.023166894912719727,UAV_YellowScan_Vx20,DL_FasterRCNN_FPN
2521,RandomSearchUniformBaseline,336994.4751381216,0.30699999999999994,65.0,200.0,3.65292,2e-05,-435.0,-0.09300000000000008,-9663005.524861878,-299996.34708,-48500.0,0.6930000000000001,49999.99999999999,True,0.023166894912719727,FOS_Basic_FBG,Traditional_Morphology
2522,RandomSearchUniformBaseline,10959146.341463413,0.235,26060.0,10.0,657.5255999999999,3.3333333333333335e-05,25560.0,-0.16500000000000004,959146.3414634131,-299342.4744,-28500.0,0.765,30000.0,False,0.023166894912719727,MMS_Riegl_VMX2HA,DL_UNet_Standard
2523,RandomSearchUniformBaseline,4576469.594594595,0.010000000000000009,4060.0,10.0,109.5876,5e-05,3560.0,-0.39,-5423530.405405405,-299890.4124,-18500.0,0.99,20000.0,False,0.023166894912719727,Camera_FLIR_A700,DL_YOLOv5s_Optimized
2524,RandomSearchUniformBaseline,3036904.761904762,0.2849999999999999,4060.0,200.0,91.323,0.00016666666666666666,3560.0,-0.1150000000000001,-6963095.238095238,-299908.677,-4500.0,0.7150000000000001,6000.0,False,0.023166894912719727,UAV_Professional_Camera,Traditional_Otsu_Enhanced
2525,RandomSearchUniformBaseline,276164.83516483515,0.06499999999999995,65.0,200.0,3.65292,2e-05,-435.0,-0.3350000000000001,-9723835.164835164,-299996.34708,-48500.0,0.935,49999.99999999999,True,0.023166894912719727,FOS_Basic_FBG,DL_FasterRCNN_FPN
